date,load_MW_50Hertz,load_MW_Amprion,load_MW_TenneT,load_MW_TransnetBW,load_A_50Hertz,load_A_Amprion,load_A_TenneT,load_A_TransnetBW,load_B_50Hertz,load_B_Amprion,load_B_TenneT,load_B_TransnetBW,load_C_50Hertz,load_C_Amprion,load_C_TenneT,load_C_TransnetBW
9/24/2023 7:00,8165.25,13169.75,11116.5,4213,9138.289142,14739.16701,12441.23465,4715.056141,9709.432214,15660.36495,13218.81182,5009.74715,10298.42351,16610.35032,14020.68827,5313.647253
9/24/2023 8:00,8745.75,14275,12139,4517.75,9787.966353,15976.1278,13585.58426,5056.122687,10399.71425,16974.63579,14434.68328,5372.130355,11030.57927,18004.34715,15310.31664,5698.013263
9/24/2023 9:00,9229.75,15460.75,13376.25,4834.25,10329.64382,17303.18164,14970.27527,5410.339461,10975.24656,18384.63049,15905.91747,5748.485678,11641.02438,19499.87462,16870.7985,6097.198963
9/24/2023 10:00,9462.5,16079.25,14073.5,4964.5,10590.13025,17995.38724,15750.61538,5556.111135,11252.01339,19120.09895,16735.02884,5903.368081,11934.58038,20279.95789,17750.20523,6261.476807
9/24/2023 11:00,9875,16437.75,14452.25,5085,11051.78718,18396.60909,16174.50038,5690.970918,11742.52388,19546.39716,17185.40666,6046.656601,12454.8461,20732.1161,18227.90375,6413.45746
9/24/2023 12:00,9599.5,16370,14122,4917.75,10743.45631,18320.78543,15804.89505,5503.790016,11414.92233,19465.83452,16792.70099,5847.776892,12107.37166,20646.6664,17811.37586,6202.513358
9/24/2023 13:00,9160,15588.5,13498.75,4640.75,10251.58183,17446.15539,15107.37339,5193.780391,10892.3057,18536.5401,16051.58423,5518.391665,11553.05218,19660.99934,17025.30165,5853.147042
9/24/2023 14:00,8839.75,14950.5,12978.25,4425.25,9893.168176,16732.126,14524.84628,4952.599618,10511.49119,17777.88388,15432.64917,5262.137094,11149.13679,18856.32168,16368.8209,5581.347616
9/24/2023 15:00,8737.75,15077,12676.5,4352.25,9779.013007,16873.70079,14187.13724,4870.90033,10390.20132,17928.30709,15073.83331,5175.331601,11020.48927,19015.86984,15988.23864,5489.276349
9/24/2023 16:00,8794.5,15145.25,12758.75,4457,9842.525809,16950.08403,14279.18883,4988.133212,10457.68367,18009.46428,15171.63813,5299.891538,11092.06522,19101.95017,16091.97647,5621.392311
9/24/2023 17:00,9395,15497,13139.75,4744.75,10514.58639,17343.75149,14705.59196,5310.173897,11171.74804,18427.73596,15624.69146,5642.059765,11849.44599,19545.59494,16572.51282,5984.317067
9/24/2023 18:00,9830,16062,13840.25,5086.5,11001.42461,17976.08159,15489.56937,5692.649671,11689.01364,19099.58669,16457.66746,6048.440275,12398.08984,20258.20132,17456.01861,6415.349336
9/24/2023 19:00,10116.25,16550.25,14431.5,5191.75,11321.78654,18522.51552,16151.27764,5810.442137,12029.3982,19680.17274,17160.73249,6173.59477,12759.12272,20874.00675,18201.73281,6548.095923
9/24/2023 20:00,9836,16221.75,14075.5,5193.5,11008.13962,18154.86873,15752.85372,5812.400681,11696.14834,19289.54803,16737.40708,6175.675724,12405.65734,20459.68605,17752.72773,6550.303111
9/24/2023 21:00,9195.75,15412.75,13336.75,5074.25,10291.5921,17249.46156,14926.06812,5678.939859,10934.8166,18327.5529,15858.94738,6033.8736,11598.14188,19439.33461,16820.97911,6399.89902
9/24/2023 22:00,8777,14646.5,12916,4974.75,9822.940364,16391.89883,14455.17805,5567.582611,10436.87414,17416.39251,15358.62668,5915.556524,11069.99334,18472.90161,16290.30807,6274.404622
9/24/2023 23:00,8666.25,13623.5,12202.75,4787.75,9698.992472,15246.98964,13656.93124,5358.298134,10305.1795,16199.92649,14510.48945,5693.191768,10930.30988,17182.64262,15390.72134,6038.550827
9/25/2023 0:00,8485.25,12729.75,11929.25,4589.75,9496.423006,14246.73295,13350.83871,5136.702807,10089.94944,15137.15376,14185.26613,5457.746732,10702.02358,16055.40022,15045.7694,5788.82328
9/25/2023 1:00,8395.25,12524.5,11704,4317.75,9395.697857,14017.02365,13098.74604,4832.289023,9982.928973,14893.08763,13917.41767,5134.307087,10588.51106,15796.52861,14761.67279,5445.763215
9/25/2023 2:00,8402.75,12708.25,11485,4185,9404.091619,14222.67083,12853.64818,4683.719428,9991.847345,15111.58776,13657.00119,4976.451892,10597.97044,16028.28334,14485.45898,5278.332246
9/25/2023 3:00,8647.75,13011.75,11563,4184.25,9678.287858,14562.33842,12940.94331,4682.880052,10283.18085,15472.48457,13749.75227,4975.560055,10906.97675,16411.07278,14583.8365,5277.386309
9/25/2023 4:00,8899.75,13636.5,12018,4386.5,9960.318275,15261.53882,13450.1649,4909.231845,10582.83817,16215.385,14290.8002,5216.058835,11224.81181,17199.03887,15157.70536,5532.474169
9/25/2023 5:00,9801.75,14906.75,13273.25,5068.75,10969.8081,16683.16239,14855.00093,5672.784433,11655.42111,17725.86004,15783.43849,6027.33346,12362.45952,18801.14199,16740.88972,6392.962144
9/25/2023 6:00,11513.75,18643.25,15589,6282.75,12885.82427,20864.93482,17446.71497,7031.454776,13691.18829,22168.99325,18537.13466,7470.920699,14521.71993,23513.8035,19661.62996,7924.119933
9/25/2023 7:00,12483.75,20388.75,17178.25,7090.75,13971.41754,22818.44313,19225.35323,7935.74278,14844.63114,24244.59582,20426.93781,8431.726704,15745.13266,25715.31579,21666.0719,8943.210125
9/25/2023 8:00,12757,21497.75,17962,7548.25,14277.23029,24059.6008,20102.5014,8447.762288,15169.55718,25563.32585,21358.90774,8975.747431,16089.76929,27114.0423,22654.57678,9520.232109
9/25/2023 9:00,12600.25,22079.5,18261.25,7604.75,14101.80065,24710.67697,20437.41252,8510.995298,14983.16319,26255.09428,21714.75081,9042.932504,15892.06831,27847.77463,23032.00591,9591.492748
9/25/2023 10:00,12393,22004.75,18455.5,7632,13869.85302,24627.01914,20654.81097,8541.492635,14736.71883,26166.20783,21945.73666,9075.335924,15630.6742,27753.49618,23277.00377,9625.861817
9/25/2023 11:00,12371.75,21777.25,18318.25,7518.5,13846.07069,24372.40834,20501.20512,8414.46703,14711.45011,25895.68387,21782.53044,8940.371219,15603.87263,27466.56175,23103.89717,9482.709915
9/25/2023 12:00,12135.25,21267.25,17789.5,7233.5,13581.38738,23801.6325,19909.44487,8095.504058,14430.22409,25289.23453,21153.78517,8601.473062,15305.58695,26823.32413,22437.01111,9123.253597
9/25/2023 13:00,11893,20603,17440.75,7067.75,13310.26886,23058.22494,19519.13491,7910.001909,14142.16066,24499.364,20739.08085,8404.377028,15000.04908,25985.53865,21997.15009,8914.20137
9/25/2023 14:00,11707.5,20204.25,17009.75,6970,13102.66313,22611.95657,19036.77337,7800.603205,13921.57958,24025.20386,20226.5717,8288.140906,14766.08716,25482.61512,21453.55124,8790.914159
9/25/2023 15:00,11583,20241.75,16599,6802,12963.32668,22653.92538,18577.07498,7612.582927,13773.53459,24069.79572,19738.14217,8088.36936,14609.06151,25529.91201,20935.4927,8579.024119
9/25/2023 16:00,11670.25,20128.5,16390.5,6724.75,13060.97411,22527.17957,18343.72838,7526.127174,13877.28499,23935.1283,19490.21141,7996.510123,14719.10559,25387.07542,20672.52203,8481.592538
9/25/2023 17:00,12067.25,20235,16624,6816.5,13505.28394,22646.371,18605.05419,7628.810868,14349.36418,24061.76919,19767.87007,8105.611547,15219.82194,25521.39857,20967.02396,8597.312248
9/25/2023 18:00,12324,20448,17233,6956.75,13792.6304,22884.75385,19286.6277,7785.774225,14654.6698,24315.05097,20492.04193,8272.385114,15543.64793,25790.04487,21735.12535,8774.202594
9/25/2023 19:00,12728.75,20752.5,17755.75,7121,14245.61378,23225.54061,19871.67294,7969.597622,15135.96464,24677.13689,21113.65249,8467.697473,16054.13897,26174.09557,22394.44391,8981.362945
9/25/2023 20:00,12083.25,20428.5,17044.75,6908.75,13523.19063,22862.93007,19075.94426,7732.054146,14368.39004,24291.8632,20268.19078,8215.30753,15240.00194,25765.45049,21497.69499,8713.662582
9/25/2023 21:00,11144.25,19209.25,15705.25,6481,12472.29157,21498.38409,17576.81829,7253.329896,13251.8098,22842.0331,18675.36943,7706.663014,14055.68797,24227.67114,19808.2503,8174.162793
9/25/2023 22:00,10435.25,17815.25,14532.25,5895.75,11678.80123,19938.26345,16264.03385,6598.336635,12408.72631,21184.40492,17280.53597,7010.732675,13161.46155,22469.4883,18328.80377,7436.016091
9/25/2023 23:00,9838.75,16504,13422.5,5427,11011.21733,18470.75399,15022.0368,6073.726484,11699.41841,19625.17611,15960.9141,6453.33439,12409.12578,20815.67393,16929.13132,6844.805042
9/26/2023 0:00,9394,15541,12623.5,5068,10513.46722,17392.99489,14127.82131,5671.945057,11170.55892,18480.05708,15010.81015,6026.441623,11848.18474,19601.08995,15921.39238,6392.016206
9/26/2023 1:00,8992.5,14969,12346.25,4809.75,10064.12114,16752.83061,13817.5319,5382.919837,10693.12871,17799.88253,14681.12764,5719.352327,11341.79277,18879.65481,15571.71075,6066.298332
9/26/2023 2:00,8783,14634.5,12075.5,4686,9829.655373,16378.46881,13514.51707,5244.422758,10444.00883,17402.12311,14359.17439,5572.19918,11077.56084,18457.76661,15230.22725,5910.218615
9/26/2023 3:00,8894.5,14743.25,12376,4711,9954.442641,16500.17837,13850.82715,5272.401966,10576.59531,17531.43951,14716.50385,5601.927089,11218.19024,18594.92757,15609.23295,5941.749871
9/26/2023 4:00,9166.75,14873,12545,4840.5,10259.13622,16645.39046,14039.9666,5417.334263,10900.33223,17685.72736,14917.46451,5755.917655,11561.56562,18758.57479,15822.38424,6105.081777
9/26/2023 5:00,9833.25,16382.5,13434,5370.25,11005.0619,18334.77504,15034.90724,6010.213682,11692.87827,19480.69848,15974.58894,6385.852037,12402.1889,20662.43202,16943.6357,6773.229091
9/26/2023 6:00,11302.25,19297,16071.75,6527.5,12649.12017,21596.59111,17986.99348,7305.371223,13439.69018,22946.37806,19111.18057,7761.956924,14254.9655,24338.34584,20270.49851,8232.810929
9/26/2023 7:00,11996.5,20482,17613.25,7248.75,13426.10278,22922.80557,19712.19145,8112.571375,14265.2342,24355.48092,20944.20342,8619.607086,15130.58848,25832.92738,22214.71576,9142.487663
9/26/2023 8:00,12338.5,21282.5,18186,7619,13808.85834,23818.69982,20353.19511,8526.943446,14671.91199,25307.36855,21625.2698,9059.877412,15561.93606,26842.55819,22937.09683,9609.465564
9/26/2023 9:00,12424.75,21988,18251,7569.75,13905.38661,24608.27307,20425.94105,8471.824407,14774.47327,26146.29013,21702.56236,9001.313432,15670.7189,27732.37023,23019.07809,9547.348989
9/26/2023 10:00,12509,21092.5,18363.25,7633.5,13999.67654,23606.05783,20551.56769,8543.171387,14874.65633,25081.43645,21836.04067,9077.119599,15776.97923,26602.92065,23160.65343,9627.753692
9/26/2023 11:00,12559,21028,18557.5,7540.75,14055.63496,23533.87148,20768.96614,8439.368525,14934.11214,25004.73845,22067.02652,8966.829058,15840.04174,26521.57001,23405.65129,9510.772733
9/26/2023 12:00,11955.5,20912,18135.75,7313,13380.21688,23404.04795,20296.9569,8184.47794,14216.48043,24866.80095,21565.5167,8696.007811,15078.87722,26375.26498,22873.719,9223.522991
9/26/2023 13:00,11615,20297.5,17777.5,7256.75,12999.14006,22716.31902,19896.01485,8121.524722,13811.58632,24136.08896,21139.51577,8629.120017,14649.42151,25600.22671,22421.87611,9152.577665
9/26/2023 14:00,11505,20711.25,17177.25,7032,12876.03155,23179.37491,19224.23406,7869.991641,13680.78352,24628.08584,20425.74869,8361.866119,14510.68399,26122.06899,21664.81065,8869.111674
9/26/2023 15:00,11787.25,20786,16888.25,6901.75,13191.91681,23263.03274,18900.79442,7724.219967,14016.41161,24716.97229,20082.09407,8206.983715,14866.67187,26216.34745,21300.30933,8704.83383
9/26/2023 16:00,11817.75,20549.75,16803.25,6849.25,13226.05144,22998.62923,18805.66511,7665.46363,14052.67965,24436.04355,19981.01918,8144.555107,14905.14,25918.37708,21193.10306,8638.618193
9/26/2023 17:00,12044,21022.5,17160.25,6963,13479.26327,23527.71605,19205.2082,7792.769027,14321.71723,24998.19831,20405.53371,8279.817091,15190.49787,26514.63313,21643.3694,8782.085408
9/26/2023 18:00,12313.75,21073,17715,7024,13781.15893,23584.23405,19826.06683,7861.038295,14642.48136,25058.24868,21065.196,8352.353188,15530.72012,26578.32627,22343.04797,8859.021672
9/26/2023 19:00,12665.5,21383.5,18179.5,7246.5,14174.82638,23931.73582,20345.92051,8110.053246,15060.75303,25427.46931,21617.54054,8616.931574,15974.36489,26969.94447,22928.8987,9139.64985
9/26/2023 20:00,12118.5,20853.75,17352.5,7008.5,13562.64131,23338.8564,19420.36831,7843.691186,14410.30639,24797.53492,20634.14133,8333.921885,15284.46101,26301.79715,21885.84476,8839.472293
9/26/2023 21:00,11413.5,19715,16021,6564.75,12773.62764,22064.40347,17930.19569,7347.060243,13571.97937,23443.42869,19050.83292,7806.251508,14395.27959,24865.54844,20206.49006,8279.7925
9/26/2023 22:00,10561.75,18517,14906.25,5936,11820.37603,20723.63982,16682.6028,6643.38316,12559.14953,22018.86731,17725.26548,7058.594608,13321.0097,23354.57066,18800.51136,7486.781413
9/26/2023 23:00,9829.75,17046.5,13742,5427,11001.14481,19077.9028,15379.61108,6073.726484,11688.71637,20270.27173,16340.83678,6453.33439,12397.77453,21499.90218,17332.10077,6844.805042
9/27/2023 0:00,9363.25,15699,13006,5089.5,10479.05279,17569.82349,14555.9032,5696.007176,11133.99359,18667.93746,15465.64715,6052.007624,11809.40129,19800.36749,16403.8206,6419.133087
9/27/2023 1:00,9058.75,15215.25,12722.75,4844.5,10138.26604,17028.42581,14238.89877,5421.810937,10771.90767,18092.70243,15128.82994,5760.67412,11425.35059,19190.23768,16046.57147,6110.126778
9/27/2023 2:00,8874.25,14711.75,12574.25,4701.75,9931.779483,16464.92456,14072.70227,5262.049659,10552.5157,17493.98235,14952.24617,5590.927762,11192.64992,18555.19819,15859.27581,5930.083307
9/27/2023 3:00,8858.75,14722.25,12604.5,4706.25,9914.432374,16476.67583,14106.55712,5267.085916,10534.0844,17506.46807,14988.21694,5596.278786,11173.10055,18568.44132,15897.42863,5935.758933
9/27/2023 4:00,9175.75,15275,12933.5,4899.5,10269.20873,17095.29612,14474.76349,5483.365194,10911.03428,18163.75213,15379.43621,5826.075519,11572.91687,19265.59739,16312.37995,6179.495541
9/27/2023 5:00,9876.5,16437,13791.75,5376.5,11053.46593,18395.76971,15435.28971,6017.208484,11744.30755,19545.50532,16399.99531,6393.284014,12456.73798,20731.17016,17394.84797,6781.111905
9/27/2023 6:00,11291,19445.25,16151.75,6583.5,12636.52953,21762.50782,18076.52695,7368.044649,13426.31262,23122.66455,19206.30988,7828.547439,14240.77644,24525.32619,20371.39853,8303.440942
9/27/2023 7:00,12028,20841,17683.25,7374.25,13461.35658,23324.587,19790.53323,8253.027,14302.69136,24782.37369,21027.44156,8768.841187,15170.31786,26285.71621,22303.00327,9300.774568
9/27/2023 8:00,12395,21549.75,18302,7748,13872.09135,24117.79755,20483.01863,8671.31616,14739.09706,25625.1599,21763.2073,9213.27342,15633.1967,27179.62732,23083.40186,9772.166844
9/27/2023 9:00,12420.5,22180.5,18351.5,7740.5,13900.63015,24823.71297,20538.41746,8662.922398,14769.41953,26375.19503,21822.06856,9204.355047,15665.35858,27975.16091,23145.83374,9762.707468
9/27/2023 10:00,12501.75,21690,18546,7705.25,13991.56257,24274.76091,20756.0957,8623.471714,14866.03523,25791.93346,22053.35168,9162.438696,15767.83516,27356.51766,23391.14691,9718.248397
9/27/2023 11:00,12205.75,21678.75,18533.75,7640.75,13660.28875,24262.17026,20742.38589,8551.285357,14514.05679,25778.55591,22038.78501,9085.740692,15394.50509,27342.3286,23375.6966,9636.897756
9/27/2023 12:00,12009,21645.25,18364.5,7373,13440.09238,24224.67813,20552.96665,8251.628039,14280.09815,25738.72051,21837.52707,8767.354792,15146.35411,27300.07672,23162.23,9299.198005
9/27/2023 13:00,11731.5,21176.75,17851.75,7229.5,13129.52317,23700.34777,19979.11309,8091.027385,13950.11837,25181.6195,21227.80766,8596.716597,14796.35717,26709.18098,22515.52394,9118.208596
9/27/2023 14:00,11545,20924.75,17357.75,7065.25,12920.79828,23418.31735,19426.24394,7907.203988,13728.34817,24881.96218,20640.38419,8401.404237,14561.134,26391.34592,21892.46632,8911.048244
9/27/2023 15:00,11747,20552,17151.75,6978,13146.87028,23001.14736,19195.69527,7809.556552,13968.54967,24438.71907,20395.42622,8297.653836,14815.90655,25921.21489,21632.64877,8801.004161
9/27/2023 16:00,11894,19979,17013.5,6977.75,13311.38802,22359.86391,19040.97025,7809.27676,14143.34978,23757.3554,20231.03089,8297.356557,15001.31033,25198.51851,21458.28093,8800.688849
9/27/2023 17:00,12205.75,20880.25,17311,7033.5,13660.28875,23368.51436,19373.92282,7871.670394,14514.05679,24829.04651,20584.793,8363.649793,15394.50509,26335.22028,21833.50287,8871.003549
9/27/2023 18:00,12311,21135.5,17768.25,7035.5,13778.08121,23654.18207,19885.66254,7873.90873,14639.21129,25132.56845,21128.51645,8366.028026,15527.25168,26657.15441,22410.20954,8873.52605
9/27/2023 19:00,12728.5,21661.5,18222.25,7307.75,14245.33399,24242.86461,20393.76496,8178.602306,15135.66736,25758.04365,21668.37527,8689.76495,16053.82365,27320.57203,22982.81715,9216.901427
9/27/2023 20:00,12292.5,21074.5,17395,7012.75,13757.3766,23585.91281,19467.93296,7848.447651,14617.21264,25060.03236,20684.67877,8338.975629,15503.91855,26580.21814,21939.44789,8844.832607
9/27/2023 21:00,11652.75,19467.25,16173.75,6549.5,13041.38867,21787.12952,18101.14865,7329.992926,13856.47546,23148.82511,19232.47044,7788.117484,14697.03371,24553.0737,20399.14604,8260.558434
9/27/2023 22:00,10881.75,17622,14933.75,5983.25,12178.50989,19721.98417,16713.37993,6696.263864,12939.66676,20954.60818,17757.96618,7114.780355,13724.60978,22225.75169,18835.19574,7546.375487
9/27/2023 23:00,10185,16160,13828.75,5538.25,11398.72936,18085.76009,15476.69893,6198.23396,12111.14995,19216.12009,16443.99262,6585.623583,12845.83367,20381.80385,17441.51423,6985.119131
9/28/2023 0:00,9659.5,15370.5,13456.75,5226.5,10810.60641,17202.1767,15060.36832,5849.333236,11486.26931,18277.31274,16001.64134,6214.916563,12183.04667,19386.04678,16972.32914,6591.924369
9/28/2023 1:00,9350.5,15029.5,13174.75,4990.25,10464.7834,16820.5403,14744.76285,5584.92972,11118.83236,17871.82407,15666.31053,5933.987827,11793.32035,18955.96045,16616.65657,6293.954
9/28/2023 2:00,8982.5,14660.75,12786,4851.75,10052.92945,16407.84698,14309.68617,5429.924907,10681.23754,17433.33742,15204.04155,5769.295214,11329.18026,18490.87443,16126.34554,6119.270842
9/28/2023 3:00,8989.75,14630,12826,4873,10061.04342,16373.43255,14354.4529,5453.707234,10689.85864,17396.77209,15251.60621,5794.563936,11338.32433,18452.09098,16176.79555,6146.07241
9/28/2023 4:00,9221.75,14862,13225.5,4985.25,10320.69047,16633.0796,14801.56064,5579.333878,10965.73363,17672.64708,15726.65818,5928.042245,11630.93438,18744.70104,16680.66502,6287.647749
9/28/2023 5:00,10231.75,16214,14238,5419.75,11451.05048,18146.19518,15934.71857,6065.612514,12166.74114,19280.33237,16930.63848,6444.713296,12904.79712,20449.91136,17957.68089,6835.660978
9/28/2023 6:00,11869,19080.5,16401.25,6626.5,13283.40882,21354.29117,18355.75944,7416.168887,14113.62187,22688.93437,19502.99441,7879.679442,14969.77908,24065.28517,20686.08047,8357.674702
9/28/2023 7:00,12649.25,20950.5,17810,7339.25,14156.6399,23447.13593,19932.38782,8213.856108,15041.42989,24912.58193,21178.16206,8727.222115,15953.86957,26423.82311,22462.86674,9256.63081
9/28/2023 8:00,12864.75,21670,18543.5,7755.5,14397.82067,24252.37754,20753.29778,8679.709922,15297.68446,25768.15114,22050.37889,9222.191793,16225.669,27331.29266,23387.99379,9781.626221
9/28/2023 9:00,12951.5,21774.25,18714.25,7775,14494.90852,24369.05084,20944.39577,8701.533705,15400.84031,25892.11652,22253.42051,9245.379561,16335.08246,27462.778,23603.35227,9806.220601
9/28/2023 10:00,12792.25,22240.75,18866.75,7872.75,14316.68097,24891.14286,21115.06894,8810.932408,15211.47353,26446.83929,22434.76075,9361.615684,16134.22836,28051.15123,23795.69293,9929.507812
9/28/2023 11:00,12571.5,22354.5,18874.5,7797.5,14069.62456,25018.44826,21123.7425,8726.714992,14948.9761,26582.10127,22443.9764,9272.134679,15855.80737,28194.61845,23805.46762,9834.598731
9/28/2023 12:00,12405,22232.25,18354,7498.5,13883.28304,24881.62993,20541.21538,8392.083664,14750.98823,26436.7318,21825.04135,8916.588893,15645.8092,28040.4306,23148.98687,9457.48491
9/28/2023 13:00,12084.75,21704.75,18016,7329,13524.86938,24291.26864,20162.93649,8202.384633,14370.17372,25809.47293,21423.12002,8715.033673,15241.89381,27375.1211,22722.68429,9243.702995
9/28/2023 14:00,11959.5,21260.5,17599.75,7309.75,13384.69355,23794.07811,19697.08268,8180.840643,14221.2369,25281.208,20928.15035,8692.143183,15083.92222,26814.81069,22197.68888,9219.423928
9/28/2023 15:00,11953.75,20834.75,17297,7156.75,13378.25833,23317.5922,19358.25447,8009.60789,14214.39948,24774.94171,20568.14537,8510.208383,15076.67003,26277.8334,21815.84537,9026.452641
9/28/2023 16:00,12130,20444.25,17066.75,7015,13575.51175,22880.55697,19100.56596,7850.96578,14423.98123,24310.59178,20294.35133,8341.651141,15298.96539,25785.31518,21525.4425,8847.67042
9/28/2023 17:00,12409.75,21534.25,17399.25,7076.5,13888.59909,24100.45044,19472.68943,7919.794632,14756.63653,25606.72859,20689.73252,8414.781796,15651.80014,27160.07794,21944.8082,8925.23731
9/28/2023 18:00,12486.75,21444.25,17890.25,7128.75,13974.77505,23999.72529,20022.20108,7978.271177,14848.19849,25499.70812,21273.58864,8476.913125,15748.91641,27046.56542,22564.08207,8991.137634
9/28/2023 19:00,12816.25,21877.5,18263.5,7340.25,14343.54101,24484.60497,20439.93065,8214.975277,15240.01232,26014.89278,21717.42632,8728.411231,16164.49836,27593.00208,23034.84372,9257.89206
9/28/2023 20:00,12141.5,21035.5,17352,7045.5,13588.38218,23542.26524,19419.80873,7885.100414,14437.65607,25013.65682,20633.54677,8377.91919,15313.46977,26531.02938,21885.21413,8886.138552
9/28/2023 21:00,11274,19982.5,16030,6509,12617.50366,22363.781,17940.2682,7284.666609,13406.09764,23761.51731,19061.53497,7739.958272,14219.33518,25202.93288,20217.84132,8209.477799
9/28/2023 22:00,10386.25,18232.25,14764.75,5980.5,11623.96199,20404.95664,16524.24048,6693.186151,12350.45961,21680.26643,17557.00551,7111.510285,13099.66028,22995.42965,18622.04445,7542.907049
9/28/2023 23:00,9818.5,16725.25,13639.75,5466.5,10988.55417,18718.36998,15265.17612,6117.933633,11675.33881,19888.2681,16219.24963,6500.304485,12383.58546,21094.72554,17203.13793,6894.624426
9/29/2023 0:00,9377,15509,12808,5141,10494.44136,17357.18151,14334.30787,5753.644344,11150.34394,18442.00535,15230.20211,6113.247116,11826.74348,19560.72994,16154.09305,6484.087474
9/29/2023 1:00,9062.75,14686.5,12612.75,4848,10142.74271,16436.66556,14115.79026,5425.728026,10776.66413,17463.95716,14998.02715,5764.836027,11430.39559,18523.35162,15907.83394,6114.541154
9/29/2023 2:00,8815.75,14393.5,12416.25,4731.25,9866.308136,16108.74924,13895.87368,5295.065124,10482.95239,17115.54607,14764.36578,5626.006694,11118.86679,18153.8053,15659.99827,5967.290189
9/29/2023 3:00,8993.5,14448.25,12433,4707,10065.24031,16170.02371,13914.61975,5267.925292,10694.31782,17180.65019,14784.28348,5597.170623,11343.05402,18222.85875,15681.12421,5936.70487
9/29/2023 4:00,9472.75,14974.75,12716.25,4806.5,10601.60172,16759.26583,14231.62418,5379.28254,11264.20183,17806.71995,15121.10069,5715.487699,11947.50819,18886.907,16038.37334,6062.199269
9/29/2023 5:00,10279.5,16062.25,13692,5286.25,11504.49077,17976.36138,15323.65267,5916.203543,12223.52144,19099.88397,16281.38096,6285.966264,12965.02182,20258.51664,17269.03826,6667.284071
9/29/2023 6:00,11588.75,18740.5,15999.75,6441.5,12969.76189,20973.77394,17906.41336,7209.122747,13780.37201,22284.63481,19025.5642,7659.692919,14616.3137,23636.46009,20179.6885,8124.343408
9/29/2023 7:00,12329.75,20643.75,17540.5,7178,13799.06562,23103.83105,19630.77195,8033.390216,14661.50722,24547.82049,20857.6952,8535.477105,15550.90012,26036.9346,22122.9598,9053.254209
9/29/2023 8:00,12747.25,21848.75,18234.25,7562.5,14266.31839,24452.42888,20407.19498,8463.710436,15157.96329,25980.70568,21682.64466,8992.692339,16077.4721,27556.74114,22997.95215,9538.204925
9/29/2023 9:00,12780,21538,18497,7692.5,14302.97116,24104.64732,20701.25645,8609.202318,15196.90685,25611.18778,21995.08498,9147.277463,16118.77804,27164.80763,23329.34565,9702.167456
9/29/2023 10:00,12556.25,22084.75,18615.5,7788.25,14052.55724,24716.5526,20833.8779,8716.362685,14930.84207,26261.33714,22135.99527,9261.135353,15836.5733,27854.39619,23478.80381,9822.932166
9/29/2023 11:00,12450.75,22321,18742.5,7708,13934.48499,24980.95612,20976.01228,8626.549427,14805.3903,26542.26588,22287.01305,9165.708766,15703.5114,28152.36656,23638.98259,9721.716835
9/29/2023 12:00,12245.5,22286,18436.5,7352,13704.77569,24941.78523,20633.54677,8228.125504,14561.32417,26500.6468,21923.14344,8742.383348,15444.63979,28108.22281,23253.04001,9272.71175
9/29/2023 13:00,11974.5,21271,17740,7103,13401.48107,23805.82938,19854.04603,7949.452592,14239.07364,25293.69372,21094.92391,8446.293379,15102.84098,26828.05381,22374.57922,8958.660441
9/29/2023 14:00,11747.5,20382.5,17193.25,6985,13147.42986,22811.44833,19242.14075,7817.39073,13969.14423,24237.16385,20444.77455,8305.977651,14816.53717,25707.43298,21684.99066,8809.832913
9/29/2023 15:00,11784.25,20600.5,17108.5,6887.5,13188.5593,23055.42702,19147.29124,7708.271819,14012.84426,24496.39121,20343.99694,8190.038807,14862.88812,25982.38553,21578.0997,8686.861015
9/29/2023 16:00,12111.75,20489.25,17030.5,6932.75,13555.08693,22930.91954,19059.99611,7758.914185,14402.27986,24364.10202,20251.24587,8243.846322,15275.94757,25842.07144,21479.72218,8743.932588
9/29/2023 17:00,12367.25,20553.25,17394.75,6948.75,13841.03443,23002.54632,19467.65317,7776.820879,14706.09908,24440.20546,20684.38149,8262.872183,15598.19701,25922.79146,21939.13258,8764.112592
9/29/2023 18:00,12389.5,20603.5,17681.25,6902.75,13865.93593,23058.78453,19788.2949,7725.339136,14732.55692,24499.95856,21025.06333,8208.172832,15626.25982,25986.16928,22300.48077,8706.095081
9/29/2023 19:00,12810.75,21051.25,17892.5,6892,14337.38558,23559.89214,20024.7192,7713.308076,15233.47218,25032.3854,21276.26415,8195.389831,16157.56149,26550.89407,22566.91988,8692.536641
9/29/2023 20:00,12386,19705.75,16938,6630.25,13862.01884,22054.05116,18956.47304,7420.365768,14728.39502,23432.42936,20141.25261,7884.138628,15621.84545,24853.88188,21363.05653,8362.404391
9/29/2023 21:00,11850.5,18527.5,15732,6052.25,13262.7042,20735.39109,17606.75604,6773.486478,14091.62321,22031.35303,18707.1783,7196.829383,14946.44595,23367.81379,19841.98874,7633.401753
9/29/2023 22:00,11086.25,17266.5,14788,5539.25,12407.37981,19324.11983,16550.26115,6199.353128,13182.84105,20531.87732,17584.65247,6586.812699,13982.53545,21777.37724,18651.36852,6986.380381
9/29/2023 23:00,10692.75,15825.75,13740.5,5190.25,11966.98708,17711.67807,15377.93233,5808.763384,12714.92377,18818.65795,16339.0531,6171.811096,13486.23348,19960.23095,17330.2089,6546.204048
