,Wind_offshore_MW_Amprion,wind_offshore_MW_50Hertz,wind_onshore_MW_50Hertz,win_offshore_MW_Tennet,wind_onshore_MW_Tennet,wind_onshore_MW_TransnetBW
1/14/2020 22:00,"8,234.50","1,013.50",13640,"2,860.00","13,229.50",863.25
1/14/2020 23:00,"8,091.25","1,014.00",13526,"3,015.25","13,467.50",904.25
1/15/2020 0:00,"4,736.50","1,014.25","12,512.00","3,052.75","13,394.00",822.25
1/15/2020 1:00,"4,552.00","1,012.25","12,376.25","3,084.50","13,193.75",702.75
1/15/2020 2:00,"4,498.75","1,013.75","12,407.25","3,160.50","12,832.75",641.75
1/15/2020 3:00,"4,358.00","1,014.00","12,269.50","3,334.00","12,450.00",545.5
1/15/2020 4:00,"4,239.25","1,011.50","12,294.75","3,583.00","12,116.50",505.5
1/15/2020 5:00,"3,871.25","1,013.75","12,047.50","3,770.00","12,100.25",495.5
1/15/2020 6:00,"3,629.00","1,014.00","11,791.75","3,832.00","12,714.75",550.5
1/15/2020 7:00,"3,487.25","1,014.75","11,450.25","3,852.75","12,616.50",513.25
1/15/2020 8:00,"3,409.25","1,013.50","11,437.00","2,982.00","12,470.75",555.25
1/15/2020 9:00,"3,336.00","1,014.50","11,101.75","2,463.25","12,364.00",575
1/15/2020 10:00,"3,432.25","1,008.25","10,520.50","3,123.75","12,530.00",571.75
1/15/2020 11:00,"3,330.50",997.5,"9,885.50","3,581.50","12,446.75",482.5
1/15/2020 12:00,"3,011.00","1,008.75","9,149.75","3,466.00","11,966.00",412.75
1/15/2020 13:00,"2,651.25","1,009.00","8,934.50","3,807.00","11,391.75",443.5
1/15/2020 14:00,"2,323.25","1,005.75","8,798.25","3,805.25","11,517.00",518
1/15/2020 15:00,"2,087.25",981,"8,511.75","3,676.50","12,081.75",587.5
1/15/2020 16:00,"2,190.50","1,003.75","9,222.75","3,406.75","12,774.50",603.25
1/15/2020 17:00,"2,466.00","1,005.25","10,200.50","3,122.50","13,129.75",671.25
1/15/2020 18:00,"2,547.00","1,009.50","11,225.00","3,859.25","11,827.25",827.75
1/15/2020 19:00,"2,484.75","1,009.50","11,767.25","4,725.00","10,853.75",986.25
1/15/2020 20:00,"2,334.75","1,007.75","11,807.50","5,055.50","11,050.00",981.75
1/15/2020 21:00,"2,126.00","1,007.25","11,493.75","5,134.00","11,294.00","1,006.50"
1/15/2020 22:00,"1,910.00","1,006.50","10,876.50","4,961.00","10,805.50",983
1/15/2020 23:00,"2,057.50",975.25,"10,143.00","4,591.00","10,315.50",925
1/16/2020 0:00,"1,963.25",924.75,"8,881.50","4,111.50","9,487.25",843.25
1/16/2020 1:00,"2,015.25",925,"7,615.25","3,919.50","8,898.00",751.25
1/16/2020 2:00,"2,112.50",975.25,"6,525.00","4,048.50","8,325.25",611.75
1/16/2020 3:00,"1,908.00",993.5,"5,376.75","4,377.00","7,764.75",471.5
1/16/2020 4:00,"1,858.25",994.5,"4,445.75","4,598.25","7,424.25",389.5
1/16/2020 5:00,"1,846.75",969.25,"4,155.75","4,485.25","7,044.75",309
1/16/2020 6:00,"1,864.50",955.75,"4,004.75","4,597.25","6,766.50",191.5
1/16/2020 7:00,"1,620.00",973.75,"3,824.25","4,506.75","6,364.50",116.75
1/16/2020 8:00,"1,550.00",964,"3,785.75","4,423.00","5,866.75",91
1/16/2020 9:00,"1,304.00",957.75,"3,148.00","4,279.75","4,997.50",59.25
1/16/2020 10:00,"1,305.00",953.25,"2,453.25","4,317.00","3,966.75",30
1/16/2020 11:00,966,973.25,"1,379.00","4,108.75","3,112.50",11.75
1/16/2020 12:00,778,952.25,726.75,"4,025.00","2,459.25",9.75
1/16/2020 13:00,743,889.75,636.75,"3,828.75","2,076.25",17.5
1/16/2020 14:00,826.5,672.75,672,"3,977.25","2,070.75",39.5
1/16/2020 15:00,957.75,451,897.5,"4,069.25","2,547.00",61.25
1/16/2020 16:00,"1,235.00",356,"1,654.25","4,370.75","4,465.00",152.5
1/16/2020 17:00,"1,695.00",334.75,"2,883.50","4,747.75","6,945.50",346.25
1/16/2020 18:00,"2,058.00",393.5,"4,397.00","4,624.00","8,978.75",616
1/16/2020 19:00,"2,058.25",438.75,"5,720.00","4,399.75","9,874.50",732.25
1/16/2020 20:00,"2,097.00",470.75,"6,572.00","4,277.00","10,121.25",707.25
1/16/2020 21:00,"2,013.75",500.5,"6,786.50","4,095.75","10,196.50",629.5
1/16/2020 22:00,"1,757.75",543.75,"6,982.75","3,957.25","9,543.75",568.75
1/16/2020 23:00,"1,626.25",702.75,"6,930.00","4,600.25","9,537.25",567.75
1/17/2020 0:00,"1,452.50",889.25,"7,040.50","4,905.50","9,490.25",511.25
1/17/2020 1:00,"1,310.25",856.75,"7,051.00","4,839.25","9,349.50",439.5
1/17/2020 2:00,"1,149.00",772,"6,801.25","4,831.50","9,347.00",342.5
1/17/2020 3:00,"1,132.25",754.25,"6,287.00","5,093.50","9,429.00",292.5
1/17/2020 4:00,"1,128.75",749,"5,794.00","5,067.00","9,143.00",274.5
1/17/2020 5:00,"1,048.50",790.5,"5,633.75","5,003.75","9,162.00",271.75
1/17/2020 6:00,"1,083.00",742.5,"6,008.00","4,939.75","9,451.25",286.5
1/17/2020 7:00,994.5,776,"6,129.50","4,881.25","9,295.75",295
1/17/2020 8:00,951.5,546.75,"6,550.50","4,816.00","9,219.75",300
1/17/2020 9:00,862.75,870.5,"6,097.50","4,745.00","8,353.25",333.75
1/17/2020 10:00,690.5,859.25,"5,442.50","4,667.00","7,196.00",422
1/17/2020 11:00,610.5,813.5,"4,724.75","4,436.75","5,850.00",445.25
1/17/2020 12:00,496.5,734.5,"4,439.75","3,927.25","4,819.50",388.25
1/17/2020 13:00,450.5,696,"4,818.00","3,691.00","3,995.25",339
1/17/2020 14:00,526.25,798,"4,848.50","3,531.00","3,885.50",350.5
1/17/2020 15:00,643.75,716,"5,003.75","3,516.25","4,349.75",402.75
1/17/2020 16:00,741.75,746,"5,207.50","3,663.75","5,158.25",433.75
1/17/2020 17:00,"1,072.50",793.25,"5,607.75","3,982.00","5,507.50",559.5
1/17/2020 18:00,"1,323.25",829.5,"6,046.00","4,377.25","5,963.50",649.75
1/17/2020 19:00,"1,541.25",607,"6,420.50","4,616.50","6,812.00",657
1/17/2020 20:00,"1,647.25",511,"6,828.00","4,604.25","7,967.75",636
1/17/2020 21:00,"1,552.75",639.75,"7,258.50","4,381.00","9,458.50",649.75
1/17/2020 22:00,"1,421.75",552,"7,391.00","4,170.75","10,182.50",628
1/17/2020 23:00,"1,248.50",506,"7,187.75","4,440.25","10,854.50",622
1/18/2020 0:00,"1,310.25",478,"7,025.50","4,456.25","11,495.50",645.75
1/18/2020 1:00,"1,401.50",498.75,"7,016.25","4,461.50","11,387.75",686.5
1/18/2020 2:00,"1,439.50",720.75,"7,285.00","4,422.25","10,948.25",684.75
1/18/2020 3:00,"1,549.50",846.75,"7,648.75","4,162.00","10,437.50",586.75
1/18/2020 4:00,"1,565.50",883.5,"7,829.00","3,869.25","9,856.75",469.25
1/18/2020 5:00,"1,560.50",892.5,"7,614.50","3,887.75","9,406.50",483.25
1/18/2020 6:00,"1,605.50",898.25,"7,075.25","3,869.25","9,910.50",473
1/18/2020 7:00,"1,589.25",895.25,"6,819.50","3,495.50","9,916.75",502.25
1/18/2020 8:00,"1,489.00",896.5,"6,608.50","3,096.00","9,795.50",521.75
1/18/2020 9:00,"1,239.75",898,"6,155.25","3,339.25","9,318.00",455
1/18/2020 10:00,920,896.75,"5,658.50","2,538.25","9,153.75",383.75
1/18/2020 11:00,528.75,897.25,"5,431.25","3,300.25","9,199.50",343
1/18/2020 12:00,279.25,896,"5,564.50","4,044.50","8,552.75",389.75
1/18/2020 13:00,158.75,895.75,"5,667.75","4,118.75","7,817.25",465.75
1/18/2020 14:00,107,901.75,"4,792.00","3,985.50","6,929.00",467
1/18/2020 15:00,99.75,899.75,"4,106.25","3,864.25","6,028.50",406
1/18/2020 16:00,168.75,894.5,"3,807.50","4,322.25","4,927.25",337.5
1/18/2020 17:00,390,897.25,"3,679.50","4,690.50","4,672.50",292.5
1/18/2020 18:00,783.25,895.25,"3,884.25","5,014.25","4,797.75",305.75
1/18/2020 19:00,"1,013.25",894,"4,004.50","4,896.25","4,669.00",301.75
1/18/2020 20:00,971.25,892.25,"4,028.75","4,834.75","4,294.25",266.25
1/18/2020 21:00,853.75,880,"3,792.50","4,794.00","4,343.75",243.25
1/18/2020 22:00,815.25,847.25,"3,550.50","4,614.75","4,419.00",209.75
1/18/2020 23:00,817.25,800.25,"3,300.00","4,525.75","4,390.75",186
1/19/2020 0:00,797.25,808.25,"3,051.25","4,459.25","4,130.00",164
1/19/2020 1:00,639.25,762.75,"2,970.25","4,603.25","3,899.25",124.75
1/19/2020 2:00,554,691.75,"2,744.75","4,451.75","4,113.00",119.5
1/19/2020 3:00,649.5,583.25,"2,554.25","4,503.25","4,193.75",107.5
1/19/2020 4:00,890.25,496.25,"2,476.75","4,847.00","3,994.75",95.25
1/19/2020 5:00,915.5,438.75,"2,446.25","4,962.00","3,965.75",97.25
1/19/2020 6:00,975.25,380.75,"2,481.00","4,933.00","3,882.50",86.75
1/19/2020 7:00,950,407.25,"2,300.00","5,134.25","3,763.50",82.5
1/19/2020 8:00,795,391.5,"2,028.25","5,320.50","3,871.50",73.75
1/19/2020 9:00,611.75,304,"1,846.25","5,296.00","3,756.50",71.5
1/19/2020 10:00,560.25,123.75,"1,560.25","5,010.25","3,702.25",79.25
1/19/2020 11:00,482,191,"1,182.00","5,015.50","3,029.00",61.25
1/19/2020 12:00,356.75,203.5,"1,031.50","4,950.50","3,165.25",60
1/19/2020 13:00,288.75,166,925.5,"4,855.75","3,792.00",56.5
1/19/2020 14:00,272.25,104.5,938.5,"4,855.75","3,969.00",55.25
1/19/2020 15:00,273,71.75,833,"4,905.75","3,760.25",60.5
1/19/2020 16:00,337.5,95.75,968.75,"4,938.25","3,832.00",73.25
1/19/2020 17:00,540,135.5,"1,294.25","4,510.00","4,175.25",88.25
1/19/2020 18:00,716,129.25,"1,334.50","3,951.25","4,301.50",129.75
1/19/2020 19:00,704.75,171,"1,278.00","2,933.25","4,344.00",177.25
1/19/2020 20:00,702.5,234.75,"1,330.00","2,180.75","3,834.00",188.75
1/19/2020 21:00,837,164.25,"1,373.00","1,759.50","3,268.00",183
1/19/2020 22:00,781,157,"1,101.75","1,809.75","3,016.00",186.75
1/19/2020 23:00,652,134,970.25,"1,435.25","2,888.25",211.75
1/20/2020 0:00,580,130.5,848.5,"1,223.00","2,666.00",218.75
1/20/2020 1:00,505.5,151.75,710.25,"1,115.50","2,214.75",207.75
1/20/2020 2:00,436.25,153.75,770.75,"1,143.50","1,829.50",214.5
1/20/2020 3:00,444,141.25,979.5,"1,323.00","1,651.25",223.25
1/20/2020 4:00,444.5,172.75,"1,202.75","1,487.00","1,532.00",228
1/20/2020 5:00,456.75,254.25,"1,168.50","1,717.25","1,525.00",216.25
1/20/2020 6:00,455.75,412.5,931.75,"1,870.75","1,675.25",272.25
1/20/2020 7:00,457.5,402.25,"1,023.25","1,855.75","1,941.00",301.5
1/20/2020 8:00,497,411.25,"1,031.25","1,612.75","1,980.50",284.25
1/20/2020 9:00,551.75,472.25,972.25,"1,720.25","2,176.25",261.25
1/20/2020 10:00,516,631.75,814.75,"1,960.75","2,127.00",261
1/20/2020 11:00,505.75,721.25,750.5,"1,790.25","1,961.50",234.75
1/20/2020 12:00,432.75,785.25,723,"1,962.25","2,162.50",238.25
1/20/2020 13:00,390.5,869.25,841.25,"2,252.50","2,408.50",274.5
1/20/2020 14:00,372.75,883.25,"1,116.00","2,639.00","2,760.25",327.25
1/20/2020 15:00,385.25,899.5,"1,391.75","2,808.00","3,025.75",381.5
1/20/2020 16:00,456.75,903.75,"1,858.25","2,964.50","3,368.75",411.75
1/20/2020 17:00,414.5,"1,010.25","2,362.00","3,209.75","3,962.25",471.75
1/20/2020 18:00,406.25,992,"2,848.50","3,390.75","4,351.50",575
1/20/2020 19:00,319,"1,002.50","3,184.00","3,359.00","4,872.00",674.75
1/20/2020 20:00,290,"1,006.00","3,606.75","3,199.25","5,018.75",728.5
1/20/2020 21:00,279.25,"1,013.25","3,895.75","3,457.50","5,075.25",769.75
1/20/2020 22:00,221.75,"1,019.75","4,259.75","3,839.75","5,028.25",763.75
1/20/2020 23:00,168.25,"1,019.50","4,606.50","3,609.75","5,142.25",740.25
1/21/2020 0:00,195.75,"1,014.25","5,060.50","3,956.00","5,145.00",687
1/21/2020 1:00,212.5,"1,021.50","5,381.25","3,922.25","5,653.75",582.5
1/21/2020 2:00,176.5,"1,023.25","5,399.50","3,790.75","5,930.00",515.75
1/21/2020 3:00,175,"1,021.75","5,553.00","3,782.25","5,799.00",485.5
1/21/2020 4:00,173.5,"1,023.00","5,971.25","4,222.75","5,736.25",421.25
1/21/2020 5:00,240.5,"1,021.50","6,036.00","4,210.25","5,575.25",322.5
1/21/2020 6:00,283,"1,021.50","6,256.75","4,345.25","5,733.50",237
1/21/2020 7:00,280,"1,021.25","6,286.25","4,377.25","5,920.25",151.25
1/21/2020 8:00,288.25,"1,023.25","5,890.00","4,107.75","5,728.00",114
1/21/2020 9:00,279.5,"1,023.75","5,164.75","3,715.50","5,295.25",102.25
1/21/2020 10:00,215.25,"1,021.75","4,495.25","3,408.75","4,761.75",60
1/21/2020 11:00,215.25,"1,021.75","3,937.25","3,025.75","4,176.50",26
1/21/2020 12:00,214.5,"1,022.25","3,655.00","2,694.25","3,660.00",11
1/21/2020 13:00,201,"1,023.00","3,429.75","2,777.00","3,339.50",14.5
1/21/2020 14:00,215.5,"1,022.50","3,489.75","2,755.25","3,391.50",23
1/21/2020 15:00,260.25,"1,019.00","3,645.25","2,816.50","3,492.75",26.5
1/21/2020 16:00,268.5,"1,022.25","3,799.25","2,575.50","4,179.50",32.75
1/21/2020 17:00,223.5,"1,023.00","4,393.25","2,673.25","4,573.25",41
1/21/2020 18:00,204.5,"1,022.75","5,434.50","2,464.00","4,521.75",57.5
1/21/2020 19:00,223.25,"1,023.75","6,075.50","2,198.50","4,261.75",59.5
1/21/2020 20:00,298,"1,018.25","5,882.25","2,300.50","4,212.00",65.75
1/21/2020 21:00,400,"1,023.50","5,394.50","2,505.25","4,259.00",63.25
1/21/2020 22:00,420.5,"1,023.00","5,453.00","2,776.00","4,091.50",49
1/21/2020 23:00,434.5,"1,019.00","5,599.25","3,210.00","4,272.00",48.25
1/22/2020 0:00,519,"1,021.25","6,006.50","3,007.75","4,521.00",46
1/22/2020 1:00,639,"1,015.00","6,405.25","2,594.75","4,627.50",29
1/22/2020 2:00,656.75,"1,008.00","6,492.75","2,873.25","4,477.50",16.25
1/22/2020 3:00,680.25,"1,019.50","6,302.75","2,408.50","4,535.75",13.5
1/22/2020 4:00,674.5,"1,011.25","6,427.75","2,222.25","4,724.00",9.25
1/22/2020 5:00,634.5,"1,018.00","6,668.25","2,118.25","4,544.00",4.75
1/22/2020 6:00,520,"1,013.25","6,685.25","2,105.50","4,371.25",4.75
1/22/2020 7:00,428.75,"1,017.50","6,648.50","1,795.50","4,092.25",7
1/22/2020 8:00,320.5,"1,008.50","6,314.75","2,175.25","3,857.50",11.75
1/22/2020 9:00,241.75,964.75,"5,692.25","1,956.25","3,440.75",14
1/22/2020 10:00,246.5,880,"5,385.00","1,612.00","3,010.25",11.75
1/22/2020 11:00,268.75,865,"5,262.75","1,589.75","2,635.25",16.25
1/22/2020 12:00,288,859.75,"4,843.50","1,560.50","2,568.25",15.25
1/22/2020 13:00,278,798.5,"4,604.00","1,471.00","2,428.50",10.5
1/22/2020 14:00,224,712.25,"4,287.25","1,153.00","2,424.00",16.5
1/22/2020 15:00,171,639.75,"3,707.50","1,000.50","2,206.00",15.25
1/22/2020 16:00,141.25,441,"3,268.75",991,"1,944.50",20.75
1/22/2020 17:00,162.5,331,"2,678.75",834.75,"1,859.75",56.25
1/22/2020 18:00,171.25,310,"2,191.00",531.5,"1,681.50",65.25
1/22/2020 19:00,192.75,247.75,"1,892.50",373.25,"1,545.00",83
1/22/2020 20:00,175.25,259.25,"1,644.50",255,"1,495.00",103.75
1/22/2020 21:00,206.75,188.75,"1,484.25",223,"1,204.50",137.75
1/22/2020 22:00,292.5,90.25,"1,228.00",201.5,941.5,144.5
1/22/2020 23:00,348,19.25,"1,069.00",178.75,634.25,157.25
1/23/2020 0:00,355.5,0.75,912,236,457.5,211
1/23/2020 1:00,450.5,0.75,792.5,221.25,398.75,216
1/23/2020 2:00,552.25,5.5,845.5,262.75,418,224.75
1/23/2020 3:00,586.5,48.25,960.5,410.75,567.75,207
1/23/2020 4:00,742.5,162,965.75,550.75,737,210.75
1/23/2020 5:00,916.5,362.75,861.25,541,930.5,194.75
1/23/2020 6:00,"1,009.75",519.5,938,573.5,"1,043.25",193.5
1/23/2020 7:00,"1,166.75",533.75,899.5,650.25,"1,248.25",227.5
1/23/2020 8:00,"1,328.75",611.5,741.5,712.5,"1,186.50",230.5
1/23/2020 9:00,"1,337.75",616.75,704,789,"1,171.75",206.5
1/23/2020 10:00,"1,429.50",714.5,590.75,773.25,"1,148.75",183.75
1/23/2020 11:00,"1,422.25",739.5,646,913.5,"1,190.00",146.75
1/23/2020 12:00,"1,106.50",830.5,663,"1,314.50","1,407.50",126.5
1/23/2020 13:00,842.5,907.75,804.75,"1,627.00","1,589.75",114
1/23/2020 14:00,847.75,918.75,937,"1,702.75","1,604.00",105
1/23/2020 15:00,904.75,948.25,"1,031.75","1,649.00","1,594.75",105
1/23/2020 16:00,"1,255.00",942,"1,182.50","1,642.00","1,605.25",128.5
1/23/2020 17:00,"1,967.75",940.25,"1,313.75","1,621.00","1,785.50",139.25
1/23/2020 18:00,"2,632.25",948.5,"1,274.00","1,827.25","1,917.50",112.75
1/23/2020 19:00,"3,137.00",974.5,"1,185.50","1,768.00","1,845.50",75.75
1/23/2020 20:00,"3,596.50","1,001.00","1,126.75","1,715.25","1,822.00",51.25
1/23/2020 21:00,"3,767.50","1,004.00","1,099.25","1,623.25","1,850.75",68.5
1/23/2020 22:00,"3,831.75",988.75,"1,037.75","1,809.75","1,692.75",75.75
1/23/2020 23:00,"3,984.00",999.25,"1,004.00","2,043.50","1,682.25",64.5
1/24/2020 0:00,"4,260.25",986,"1,125.25","2,043.25","1,825.00",74.5
1/24/2020 1:00,"4,404.00",978.5,"1,366.75","1,871.50","1,779.25",96
1/24/2020 2:00,"4,786.25",952,"1,596.75","1,672.50","1,885.50",113.25
1/24/2020 3:00,"5,182.00",928.75,"1,771.25","1,707.00","2,006.50",128
1/24/2020 4:00,"5,392.75",952.25,"1,887.00","2,014.25","2,061.00",144.25
1/24/2020 5:00,"5,520.75",981.25,"1,994.75","2,350.25","2,190.00",141
1/24/2020 6:00,"5,877.00",978,"2,397.50","2,579.25","2,219.50",126.25
1/24/2020 7:00,"5,907.00",978.25,"2,831.00","2,440.75","2,163.75",129
1/24/2020 8:00,"5,652.75",937.75,"2,942.75","2,080.75","2,130.25",148
1/24/2020 9:00,"5,475.50",922.25,"2,533.25","2,231.75","2,182.25",136.25
1/24/2020 10:00,"5,410.00",861.5,"2,056.00","2,357.50","2,251.25",120.75
1/24/2020 11:00,"5,173.00",885.5,"1,533.00","2,333.00","2,313.25",142
1/24/2020 12:00,"5,015.75",920.25,"1,390.25","2,660.25","2,625.00",129.75
1/24/2020 13:00,"4,803.00",929.25,"1,561.25","2,933.25","2,953.75",90
1/24/2020 14:00,"4,805.75",914.25,"1,813.75","3,006.25","2,989.75",67
1/24/2020 15:00,"4,569.00",857.75,"2,071.75","2,883.50","2,901.75",48.25
1/24/2020 16:00,"4,416.25",813,"2,362.25","2,572.75","2,990.00",48
1/24/2020 17:00,"4,301.75",883,"2,625.50","2,225.50","3,100.25",57
1/24/2020 18:00,"4,506.00",963.5,"2,906.50","1,963.50","3,190.50",51.75
1/24/2020 19:00,"4,792.75",985.25,"3,181.50","1,973.25","3,202.50",44.75
1/24/2020 20:00,"5,069.00",992,"2,994.00","1,874.50","3,302.50",43.25
1/24/2020 21:00,"5,871.50",996,"2,805.50","1,966.25","3,506.75",58.25
1/24/2020 22:00,"6,508.75","1,000.75","2,541.50","2,062.75","3,615.00",86.25
1/24/2020 23:00,"6,934.25","1,004.75","2,402.75","2,150.50","3,512.75",96.5
1/25/2020 0:00,"7,338.75","1,001.50","2,329.75","2,209.75","3,266.00",80.5
1/25/2020 1:00,"7,557.00",987.25,"2,311.75","1,912.75","3,081.75",100.25
1/25/2020 2:00,"7,550.00",957,"2,230.25","1,700.25","2,974.75",135.25
1/25/2020 3:00,"7,051.50",914.5,"2,107.25","1,587.00","2,928.75",154.25
1/25/2020 4:00,"6,705.25",844.5,"1,848.50","1,484.75","2,813.00",174.5
1/25/2020 5:00,"6,572.75",817.25,"1,587.00","1,413.25","2,611.25",136.25
1/25/2020 6:00,"6,271.50",782,"1,456.00","1,617.50","2,650.75",183.25
1/25/2020 7:00,"6,412.75",766,"1,365.75","1,791.50","2,612.25",139.75
1/25/2020 8:00,"7,086.25",781.75,"1,255.50","1,982.25","2,414.00",106
1/25/2020 9:00,"7,330.00",800,"1,178.50","1,894.50","2,286.25",53.5
1/25/2020 10:00,"7,986.00",791.5,"1,103.50","1,836.00","2,248.75",31
1/25/2020 11:00,"8,698.75",848,983.25,"2,156.50","2,215.50",25.75
1/25/2020 12:00,"9,046.00",823.75,959.5,"2,441.25","2,122.00",18.25
1/25/2020 13:00,"9,029.75",801.75,823.75,"2,670.00","2,094.25",2.75
1/25/2020 14:00,"8,768.50",746,713,"2,788.00","1,997.00",1.75
1/25/2020 15:00,"8,533.25",641.75,663.25,"2,837.00","1,905.50",1.25
1/25/2020 16:00,"8,353.00",560.75,700.25,"2,939.25","1,937.25",0.5
1/25/2020 17:00,"8,239.50",447,661.25,"3,051.50","1,867.00",1
1/25/2020 18:00,"8,102.00",482.5,578.5,"3,261.00","1,949.25",3.25
1/25/2020 19:00,"8,151.25",465.75,603.25,"3,419.25","2,059.75",5.5
1/25/2020 20:00,"7,583.25",526.5,636.25,"3,666.75","2,147.00",7.75
1/25/2020 21:00,"7,143.00",632.75,613,"3,596.50","2,250.25",10.75
1/25/2020 22:00,"6,284.00",520.25,758,"3,628.75","2,145.50",13
1/25/2020 23:00,"5,717.00",525.5,714.5,"3,734.25","2,095.00",19.5
1/26/2020 0:00,"5,728.25",511,755.75,"3,623.00","2,006.50",39
1/26/2020 1:00,"6,096.75",514.75,684,"3,502.75","1,874.00",56.25
1/26/2020 2:00,"6,394.25",464.5,638.75,"3,172.25","1,823.25",48
1/26/2020 3:00,"6,719.25",473.75,604.25,"3,174.00","1,872.50",25.5
1/26/2020 4:00,"6,948.75",412.25,660.5,"2,826.00","1,948.00",21.5
1/26/2020 5:00,"6,983.50",363,716,"2,930.00","1,903.75",27
1/26/2020 6:00,"7,232.75",280.25,756.25,"2,777.50","1,999.00",27.5
1/26/2020 7:00,"7,369.25",347.75,560.25,"3,074.00","2,132.50",35.25
1/26/2020 8:00,"7,240.00",432,497.5,"2,996.75","2,197.00",44.75
1/26/2020 9:00,"7,026.25",484.25,428,"3,157.00","2,227.00",65
1/26/2020 10:00,"7,046.75",408.75,435.25,"3,150.00","2,417.75",85.5
1/26/2020 11:00,"7,202.25",431.25,370,"3,424.50","2,366.75",113.75
1/26/2020 12:00,"7,226.00",359.5,485.75,"3,390.75","2,662.25",100
1/26/2020 13:00,"6,950.25",267.5,510.25,"3,305.25","2,617.75",75.5
1/26/2020 14:00,"6,836.25",201.5,585,"2,981.50","2,524.00",54.75
1/26/2020 15:00,"6,638.00",165.5,713.5,"2,960.25","2,516.75",48.25
1/26/2020 16:00,"6,149.25",158.75,984.5,"2,790.75","2,899.50",50.75
1/26/2020 17:00,"5,725.25",217.75,"1,293.50","3,004.25","3,502.50",77
1/26/2020 18:00,"5,404.00",242.25,"1,591.75","3,194.25","4,292.00",98.25
1/26/2020 19:00,"5,463.25",255.5,"1,837.25","3,505.25","4,768.75",118.5
1/26/2020 20:00,"5,819.00",433,"2,066.75","4,031.50","5,229.25",139
1/26/2020 21:00,"6,055.75",453.75,"2,622.75","4,386.25","5,508.75",168
1/26/2020 22:00,"5,858.00",481.75,"2,839.50","4,664.00","5,476.00",188.25
1/26/2020 23:00,"5,911.75",559,"3,061.00","4,842.25","5,797.50",250.5
1/27/2020 0:00,"6,001.25",601.5,"3,508.25","4,978.75","6,354.50",364.5
1/27/2020 1:00,"6,253.75",564.75,"3,782.75","5,052.25","6,872.50",461
1/27/2020 2:00,"6,248.50",467.75,"4,027.25","5,118.00","7,311.00",439.25
1/27/2020 3:00,"6,141.00",420.75,"4,442.00","5,134.50","7,911.50",519.5
1/27/2020 4:00,"6,271.75",345.25,"4,725.50","5,164.25","8,446.50",575.75
1/27/2020 5:00,"6,308.50",330,"5,129.25","5,158.75","8,738.75",606.5
1/27/2020 6:00,"6,394.75",325,"5,417.25","4,897.75","9,336.00",654.75
1/27/2020 7:00,"6,007.00",322.25,"6,187.75","4,561.50","9,264.75",656.75
1/27/2020 8:00,"5,661.25",491,"6,655.00","4,135.25","9,156.50",622
1/27/2020 9:00,"5,064.00",588,"6,860.75","4,043.50","8,818.75",640.25
1/27/2020 10:00,"4,686.50",572.75,"6,538.25","4,011.00","8,346.00",595.25
1/27/2020 11:00,"4,516.50",703.75,"6,005.00","3,997.00","7,595.00",514.5
1/27/2020 12:00,"4,757.00",832.25,"5,817.00","4,066.75","6,895.25",430.25
1/27/2020 13:00,"4,682.00",793.75,"5,501.25","3,972.50","6,276.50",377
1/27/2020 14:00,"4,440.75",652,"5,188.00","4,018.25","5,786.50",395
1/27/2020 15:00,"4,436.75",553.5,"5,117.75","3,986.75","5,474.75",415.75
1/27/2020 16:00,"4,797.25",582.75,"4,924.75","3,870.50","5,693.75",548.5
1/27/2020 17:00,"5,765.00",433.75,"5,278.75","3,629.75","6,082.75",736.75
1/27/2020 18:00,"6,563.50",390.25,"5,600.00","3,184.00","6,085.75",697
1/27/2020 19:00,"7,207.25",293.25,"6,266.50","2,909.50","6,164.00",757.5
1/27/2020 20:00,"7,770.50",262.5,"6,562.25","2,507.75","6,208.50",913.5
1/27/2020 21:00,"8,109.75",276.25,"6,478.00","2,159.25","6,352.50",968.25
1/27/2020 22:00,"8,158.25",300.75,"6,661.00","2,135.00","6,530.25","1,049.00"
1/27/2020 23:00,"8,451.25",320.25,"6,880.25","2,424.75","6,969.25","1,142.75"
1/28/2020 0:00,"8,528.75",458.5,"6,686.50","3,051.75","7,758.25","1,187.50"
1/28/2020 1:00,"8,541.00",594,"6,978.00","3,814.50","8,656.25","1,250.00"
1/28/2020 2:00,"8,354.75",653.75,"7,310.00","4,272.25","9,526.25","1,253.50"
1/28/2020 3:00,"8,270.00",673.5,"7,467.25","4,020.75","10,626.50","1,281.50"
1/28/2020 4:00,"7,811.25",676,"8,083.50","4,648.00","10,976.50","1,270.00"
